,Clean Age,Clean Name,Clean Ticket_p,Given Names_p,Title_p,Family Name_p,Unnamed: 0_p,PassengerId,Survived,Pclass_p,Name_p,Sex,is_adult_man,is_woman_or_child,is_male,is_female,Age_p,SibSp,Parch,Ticket_p,Fare,Cabin,Embarked_p,Clean Ticket_s,Pclass_s,Given Names_s,Title_s,Family Name_s,Unnamed: 0_s,Name_s,Age_s,Class/Dept,Ticket_s,Embarked_s,Job,_merge,Match Potential_x,_merge_x,Match Potential_y,_merge_y
1193,21.0,miss katherine katie mullens,35852,katherine katie,miss,mullens,697.0,698.0,1.0,3.0,"Mullens, Miss. Katherine ""Katie""",female,False,True,False,True,,0.0,0.0,35852,7.7333,,Q,35852,3.0,katherine katie,miss,mullen,1593.0,"MULLEN, Miss Katherine ""Katie""",21,3rd class passenger,35852£7               14s               8d,Queenstown,                             ,,True,left_only,True,right_only
1194,24.0,miss bertha e mulvihill,382653,bertha e,miss,mulvihill,70.0,962.0,,3.0,"Mulvihill, Miss. Bertha E",female,False,True,False,True,24.0,0.0,0.0,382653,7.75,,Q,382653,3.0,bridget elizabeth,miss,mulvihill,1600.0,"MULVIHILL, Miss Bridget Elizabeth",25,3rd class passenger,382653£7               15s               ,Queenstown,                             ,,True,left_only,True,right_only
1195,18.0,miss katherine kate murphy,367230,katherine kate,miss,murphy,241.0,242.0,1.0,3.0,"Murphy, Miss. Katherine ""Kate""",female,False,True,False,True,,1.0,0.0,367230,15.5,,Q,367230,3.0,catherine kate,miss,murphy,1607.0,"MURPHY, Miss Catherine ""Kate""",18,3rd class passenger,367230£15               10s               ,Queenstown,                             ,,True,left_only,True,right_only
1196,41.0,mr iisakki antino aijo nirva,3101272,iisakki antino aijo,mr,nirva,761.0,762.0,0.0,3.0,"Nirva, Mr. Iisakki Antino Aijo",male,True,False,True,False,41.0,0.0,0.0,SOTON/O2 3101272,7.125,,S,3101272,3.0,iisakki antino äijö,mr,nirva,1653.0,"NIRVA, Mr Iisakki Antino Äijö",41,3rd class passenger,3101272£7               2s               6d,Southampton,General Labourer                             ,,True,left_only,True,right_only
1197,39.0,mr juha niskanen,3101289,juha,mr,niskanen,400.0,401.0,1.0,3.0,"Niskanen, Mr. Juha",male,True,False,True,False,39.0,0.0,0.0,STON/O 2. 3101289,7.925,,S,3101289,3.0,juha,mr,niskänen,1654.0,"NISKäNEN, Mr Juha",39,3rd class passenger,3101289£7               18s               6d,Southampton,                             ,,True,left_only,True,right_only
1198,28.5,mr mansouer novel,2697,mansouer,mr,novel,57.0,58.0,0.0,3.0,"Novel, Mr. Mansouer",male,True,False,True,False,28.5,0.0,0.0,2697,7.2292,,C,2697,3.0,mansouer,mr,nofal,1657.0,"NOFAL, Mr Mansouer",20,3rd class passenger,2697£7               4s               7d,Cherbourg,Journalist                             ,,True,left_only,True,right_only
1199,17.0,mr patrick d oconnell,334912,patrick d,mr,oconnell,629.0,630.0,0.0,3.0,"O'Connell, Mr. Patrick D",male,False,False,True,False,,0.0,0.0,334912,7.7333,,Q,334912,3.0,patrick denis,mr,oconnell,1673.0,"O'CONNELL, Mr Patrick Denis",17,3rd class passenger,334912£7               14s               8d,Queenstown,General Labourer                             ,,True,left_only,True,right_only
1200,23.0,mr nils martin odahl,7267,nils martin,mr,odahl,350.0,351.0,0.0,3.0,"Odahl, Mr. Nils Martin",male,True,False,True,False,23.0,0.0,0.0,7267,9.225,,S,7267,3.0,nils martin,mr,ödahl,1685.0,"ÖDAHL, Mr Nils Martin",23,3rd class passenger,7267£9               4s               6d,Southampton,General Labourer                             ,,True,left_only,True,right_only
1201,21.0,ms bridget odonoghue,364856,bridget,ms,odonoghue,88.0,980.0,,3.0,"O'Donoghue, Ms. Bridget",female,False,True,False,True,,0.0,0.0,364856,7.75,,Q,364856,3.0,bridget,miss,donohoe,632.0,"DONOHOE, Miss Bridget",21,3rd class passenger,364856£7               15s               ,Queenstown,                             ,,True,left_only,True,right_only
1202,22.0,miss velin ohman,347085,velin,miss,ohman,554.0,555.0,1.0,3.0,"Ohman, Miss. Velin",female,False,True,False,True,22.0,0.0,0.0,347085,7.775,,S,347085,3.0,velin,miss,öhman,1689.0,"ÖHMAN, Miss Velin",22,3rd class passenger,347085£7               15s               6d,Southampton,                             ,,True,left_only,True,right_only
1203,16.0,miss hanora norah oleary,330919,hanora norah,miss,oleary,653.0,654.0,1.0,3.0,"O'Leary, Miss. Hanora ""Norah""",female,False,True,False,True,,0.0,0.0,330919,7.8292,,Q,330919,3.0,hanora nora,miss,oleary,1682.0,"O'LEARY, Miss Hanora ""Nora""",16,3rd class passenger,330919£7               16s               7d,Queenstown,                             ,,True,left_only,True,right_only
1204,39.0,dona fermina oliva y ocana,17758,fermina,dona,oliva y ocana,414.0,1306.0,,1.0,"Oliva y Ocana, Dona. Fermina",female,False,True,False,True,39.0,0.0,0.0,PC 17758,108.9,C105,C,17758,1.0,fermina,doña,oliva y ocana,1690.0,"OLIVA Y OCANA, Doña Fermina",39,1st class passengerservant,17758£108               18s               ,Cherbourg,Personal Maid                             ,,True,left_only,True,right_only
1205,28.0,mr nils johan goransson olsson,347464,nils johan goransson,mr,olsson,281.0,282.0,0.0,3.0,"Olsson, Mr. Nils Johan Goransson",male,True,False,True,False,28.0,0.0,0.0,347464,7.8542,,S,347464,3.0,nils johan göransson,mr,olsson,1699.0,"OLSSON, Mr Nils Johan Göransson",28,3rd class passenger,347464£7               17s               1d,Southampton,                             ,,True,left_only,True,right_only
1206,16.0,mr olaf elon osen,7534,olaf elon,mr,osen,138.0,139.0,0.0,3.0,"Osen, Mr. Olaf Elon",male,False,True,True,False,16.0,0.0,0.0,7534,9.2167,,S,7534,3.0,olaf elon,mr,osén,1710.0,"OSéN, Mr Olaf Elon",16,3rd class passenger,7534£9               4s               4d,Southampton,Farm Labourer                             ,,True,left_only,True,right_only
1207,22.0,miss helene ragnhild ostby,113509,helene ragnhild,miss,ostby,26.0,918.0,,1.0,"Ostby, Miss. Helene Ragnhild",female,False,True,False,True,22.0,0.0,1.0,113509,61.9792,B36,C,113509,1.0,helen ragnhild,miss,ostby,1713.0,"OSTBY, Miss Helen Ragnhild",22,1st class passenger,113509£61               19s               7d,Southampton,                             ,,True,left_only,True,right_only
1208,28.5,mr servando ovies y rodriguez,17562,servando,mr,ovies y rodriguez,73.0,965.0,,1.0,"Ovies y Rodriguez, Mr. Servando",male,True,False,True,False,28.5,0.0,0.0,PC 17562,27.7208,D43,C,17562,1.0,servando josé florentino,mr,oviés y rodríguez,1716.0,"OVIéS Y RODRíGUEZ, Mr Servando José Florentino",36,1st class passenger,17562£27               14s               5d,Cherbourg,Merchant                             ,,True,left_only,True,right_only
1209,26.0,mr julian padro y manent,2146,julian,mr,padro y manent,547.0,548.0,1.0,2.0,"Padro y Manent, Mr. Julian",male,False,False,True,False,,0.0,0.0,SC/PARIS 2146,13.8625,,C,2146,2.0,julian,mr,padron manent,1721.0,"PADRON MANENT, Mr Julian",26,2nd class passenger,2146£13               17s               3d,Cherbourg,Chauffeur                             ,,True,left_only,True,right_only
1210,6.0,master paul folke palsson,349909,paul folke,master,palsson,389.0,1281.0,,3.0,"Palsson, Master. Paul Folke",male,False,True,True,False,6.0,3.0,1.0,349909,21.075,,S,349909,3.0,paul folke,master,pålsson,1731.0,"PåLSSON, Master Paul Folke",6,3rd class passenger,349909£21               1s               6d,Southampton,                             ,,True,left_only,True,right_only
1211,8.0,miss torborg danira palsson,349909,torborg danira,miss,palsson,24.0,25.0,0.0,3.0,"Palsson, Miss. Torborg Danira",female,False,True,False,True,8.0,3.0,1.0,349909,21.075,,S,349909,3.0,torborg danira,miss,pålsson,1733.0,"PåLSSON, Miss Torborg Danira",8,3rd class passenger,349909£21               1s               6d,Southampton,                             ,,True,left_only,True,right_only
1212,29.0,mrs alma cornelia berglund palsson,349909,alma cornelia berglund,mrs,palsson,567.0,568.0,0.0,3.0,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,False,True,False,True,29.0,0.0,4.0,349909,21.075,,S,349909,3.0,alma cornelia,mrs,pålsson,1729.0,"PåLSSON, Mrs Alma Cornelia",29,3rd class passenger,349909£21               1s               6d,Southampton,Housewife                             ,,True,left_only,True,right_only
1213,2.0,master gosta leonard palsson,349909,gosta leonard,master,palsson,7.0,8.0,0.0,3.0,"Palsson, Master. Gosta Leonard",male,False,True,True,False,2.0,3.0,1.0,349909,21.075,,S,349909,3.0,gösta leonard,master,pålsson,1730.0,"PåLSSON, Master Gösta Leonard",2,3rd class passenger,349909£21               1s               6d,Southampton,                             ,,True,left_only,True,right_only
1214,3.0,miss stina viola palsson,349909,stina viola,miss,palsson,374.0,375.0,0.0,3.0,"Palsson, Miss. Stina Viola",female,False,True,False,True,3.0,3.0,1.0,349909,21.075,,S,349909,3.0,stina viola,miss,pålsson,1732.0,"PåLSSON, Miss Stina Viola",3,3rd class passenger,349909£21               1s               6d,Southampton,                             ,,True,left_only,True,right_only
1215,41.0,mrs maria emilia ojala panula,3101295,maria emilia ojala,mrs,panula,638.0,639.0,0.0,3.0,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,False,True,False,True,41.0,0.0,5.0,3101295,39.6875,,S,3101295,3.0,maija emelia abrahamintytar,mrs,panula,1734.0,"PANULA, Mrs Maija Emelia Abrahamintytar",41,3rd class passenger,3101295£39               13s               9d,Southampton,                             ,,True,left_only,True,right_only
1216,1.0,master eino viljami panula,3101295,eino viljami,master,panula,164.0,165.0,0.0,3.0,"Panula, Master. Eino Viljami",male,False,True,True,False,1.0,4.0,1.0,3101295,39.6875,,S,3101295,3.0,eino viljam,master,panula,1739.0,"PANULA, Master Eino Viljam",1,3rd class passenger,3101295£39               13s               9d,Southampton,                             ,,True,left_only,True,right_only
1217,14.0,mr jaako arnold panula,3101295,jaako arnold,mr,panula,686.0,687.0,0.0,3.0,"Panula, Mr. Jaako Arnold",male,False,True,True,False,14.0,4.0,1.0,3101295,39.6875,,S,3101295,3.0,jaako arnold,master,panula,1735.0,"PANULA, Master Jaako Arnold",14,3rd class passenger,3101295£39               13s               9d,Southampton,General Labourer                             ,,True,left_only,True,right_only
1218,45.5,mr austen partner,113043,austen,mr,partner,331.0,332.0,0.0,1.0,"Partner, Mr. Austen",male,True,False,True,False,45.5,0.0,0.0,113043,28.5,C124,S,113043,1.0,austin,mr,partner,1747.0,"PARTNER, Mr Austin",40,1st class passenger,113043£28               10s               ,Southampton,Stockbroker                             ,,True,left_only,True,right_only
1219,16.0,mr uscher paulner,3411,uscher,mr,paulner,584.0,585.0,0.0,3.0,"Paulner, Mr. Uscher",male,False,False,True,False,,0.0,0.0,3411,8.7125,,C,3411,3.0,uscher,mr,pulner,1849.0,"PULNER, Mr Uscher",16,3rd class passenger,3411£8               14s               3d,Cherbourg,                             ,,True,left_only,True,right_only
1220,24.0,mr joseph peduzzi,2817,joseph,mr,peduzzi,454.0,455.0,0.0,3.0,"Peduzzi, Mr. Joseph",male,False,False,True,False,,0.0,0.0,A/5 2817,8.05,,S,2817,3.0,giuseppe,mr,peduzzi,1765.0,"PEDUZZI, Mr Giuseppe",24,3rd class passenger,2817£8               1s               ,Southampton,Waiter                             ,,True,left_only,True,right_only
1221,25.0,mr nikolai johannes peltomaki,3101291,nikolai johannes,mr,peltomaki,45.0,937.0,,3.0,"Peltomaki, Mr. Nikolai Johannes",male,True,False,True,False,25.0,0.0,0.0,STON/O 2. 3101291,7.925,,S,3101291,3.0,nikolai johannes,mr,peltomäki,1768.0,"PELTOMäKI, Mr Nikolai Johannes",25,3rd class passenger,3101291£7               18s               6d,Southampton,General Labourer                             ,,True,left_only,True,right_only
1222,18.0,mr victor de satode penasco y castellana,17758,victor de satode,mr,penasco y castellana,505.0,506.0,0.0,1.0,"Penasco y Castellana, Mr. Victor de Satode",male,False,False,True,False,18.0,1.0,0.0,PC 17758,108.9,C65,C,17758,1.0,victor,mr,peñasco y castellana,1769.0,"PEñASCO Y CASTELLANA, Mr Victor",24,1st class passenger,17758£108               18s               ,Cherbourg,Of Independent Means                             ,,True,left_only,True,right_only
1223,17.0,mrs maria josefa perez de soto y vallejo penasco y castellana,17758,maria josefa perez de soto y vallejo,mrs,penasco y castellana,307.0,308.0,1.0,1.0,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",female,False,True,False,True,17.0,1.0,0.0,PC 17758,108.9,C65,C,17758,1.0,maria josefa perezde soto y vallejo,mrs,peñasco y castellana,1770.0,"PEñASCO Y CASTELLANA, Mrs Maria Josefa Perezde Soto y Vallejo",22,1st class passenger,17758£108               18s               ,Cherbourg,Of Independent Means                             ,,True,left_only,True,right_only
1224,39.0,mr rene pernot,2131,rene,mr,pernot,181.0,182.0,0.0,2.0,"Pernot, Mr. Rene",male,False,False,True,False,,0.0,0.0,SC/PARIS 2131,15.05,,C,2131,2.0,rené,mr,pernot,1780.0,"PERNOT, Mr René",39,2nd class passengerservant,2131£15               1s               ,Cherbourg,Chauffeur                             ,,True,left_only,True,right_only
1225,41.0,rev joseph maria peruschitz,237393,joseph maria,rev,peruschitz,164.0,1056.0,,2.0,"Peruschitz, Rev. Joseph Maria",male,True,False,True,False,41.0,0.0,0.0,237393,13.0,,S,237393,2.0,josef,fr,peruschitz,1788.0,"PERUSCHITZ, Fr Josef",41,2nd class passenger,237393£13                             ,Southampton,Priest / Minister                             ,,True,left_only,True,right_only
1226,24.0,mrs catherine rizk peter,2668,catherine rizk,mrs,peter,533.0,534.0,1.0,3.0,"Peter, Mrs. Catherine (Catherine Rizk)",female,False,True,False,True,,0.0,2.0,2668,22.3583,,C,2668,3.0,catherine,mrs,peter  joseph,1789.0,"PETER / JOSEPH, Mrs Catherine",24,3rd class passenger,2668£22               7s               2d,Cherbourg,                             ,,True,left_only,True,right_only
1227,19.0,mr nedelio petroff,349212,nedelio,mr,petroff,877.0,878.0,0.0,3.0,"Petroff, Mr. Nedelio",male,True,False,True,False,19.0,0.0,0.0,349212,7.8958,,S,349212,3.0,nedialco,mr,petroff,1796.0,"PETROFF, Mr Nedialco",19,3rd class passenger,349212£7               17s               11d,Southampton,General Labourer                             ,,True,left_only,True,right_only
1228,25.0,mr johan emil petterson,347076,johan emil,mr,petterson,442.0,443.0,0.0,3.0,"Petterson, Mr. Johan Emil",male,True,False,True,False,25.0,1.0,0.0,347076,7.775,,S,347076,3.0,johan emil,mr,pettersson,1798.0,"PETTERSSON, Mr Johan Emil",25,3rd class passenger,347076£7               15s               6d,Southampton,General Labourer                             ,,True,left_only,True,right_only
1229,63.0,mrs lena jacobsen solvang rasmussen,65305,lena jacobsen solvang,mrs,rasmussen,199.0,1091.0,,3.0,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",female,False,True,False,True,,0.0,0.0,65305,8.1125,,S,65305,3.0,lena jakobsen,mrs,rasmussen,1860.0,"RASMUSSEN, Mrs Lena Jakobsen",63,3rd class passenger,65305£8               2s               3d,Southampton,                             ,,True,left_only,True,right_only
1230,38.0,jonkheer john george reuchlin,19972,john george,jonkheer,reuchlin,822.0,823.0,0.0,1.0,"Reuchlin, Jonkheer. John George",male,True,False,True,False,38.0,0.0,0.0,19972,0.0,,S,19972,1.0,jonkheer johan george,mr,reuchlin,1876.0,"REUCHLIN, Mr Jonkheer Johan George",38,1st class passenger,19972 ,Cherbourg,                             ,,True,left_only,True,right_only
1231,28.0,ms encarnacion reynaldo,230434,encarnacion,ms,reynaldo,443.0,444.0,1.0,2.0,"Reynaldo, Ms. Encarnacion",female,False,True,False,True,28.0,0.0,0.0,230434,13.0,,S,230434,2.0,encarnación,sra,reynalds,1878.0,"REYNALDS, Sra. Encarnación",28,2nd class passenger,230434£13                             ,Southampton,                             ,,True,left_only,True,right_only
1232,22.0,miss susanna juhantytar sanni riihivouri,3101295,susanna juhantytar sanni,miss,riihivouri,367.0,1259.0,,3.0,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",female,False,True,False,True,22.0,0.0,0.0,3101295,39.6875,,S,3101295,3.0,susanna juhantytär sanni,miss,riihivuori,1903.0,"RIIHIVUORI, Miss Susanna Juhantytär ""Sanni""",22,3rd class passenger,3101295£39               13s               9d,Southampton,                             ,,True,left_only,True,right_only
1233,22.0,mr sante ringhini,17760,sante,mr,ringhini,373.0,374.0,0.0,1.0,"Ringhini, Mr. Sante",male,True,False,True,False,22.0,0.0,0.0,PC 17760,135.6333,,C,17760,1.0,sante,mr,righini,1901.0,"RIGHINI, Mr Sante",22,1st class passengerservant,17760£135               12s               8d,Cherbourg,Servant                             ,,True,left_only,True,right_only
1234,35.0,mr matti rintamaki,3101273,matti,mr,rintamaki,590.0,591.0,0.0,3.0,"Rintamaki, Mr. Matti",male,True,False,True,False,35.0,0.0,0.0,STON/O 2. 3101273,7.125,,S,3101273,3.0,matti,mr,rintamäki,1905.0,"RINTAMäKI, Mr Matti",35,3rd class passenger,3101273£7               2s               6d,Southampton,General Labourer                             ,,True,left_only,True,right_only
1235,33.0,the countess of lucy noel martha dyeredwards rothes,110152,countess of lucy noel martha dyeredwards,the,rothes,759.0,760.0,1.0,1.0,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,False,True,False,True,33.0,0.0,0.0,110152,86.5,B77,S,110152,1.0,lucy noël martha,lucy,rothes,1939.0,"ROTHES,  Lucy Noël Martha, Countess of",33,1st class passenger,110152£86               10s               ,Southampton,Of Independent Means                             ,,True,left_only,True,right_only
1236,20.0,mr jean nassr saade,2676,jean nassr,mr,saade,274.0,1166.0,,3.0,"Saade, Mr. Jean Nassr",male,False,False,True,False,,0.0,0.0,2676,7.225,,C,2676,3.0,saade,mr,nassr rizq,1623.0,"NASSR RIZQ, Mr Saade",20,3rd class passenger,2676£7               4s               6d,Cherbourg,                             ,,True,left_only,True,right_only
1237,38.5,mr simon sivertsen saether,3101262,simon sivertsen,mr,saether,415.0,1307.0,,3.0,"Saether, Mr. Simon Sivertsen",male,True,False,True,False,38.5,0.0,0.0,SOTON/O.Q. 3101262,7.25,,S,3101262,3.0,simon sivertsen,mr,sæther,2187.0,"SæTHER, Mr Simon Sivertsen",43,3rd class passenger,3101262£7               5s               ,Southampton,Miner                             ,,True,left_only,True,right_only
